text,label
"Chechen Warlord Threatens More Attacks After Beslan MOSCOW (Reuters) - Chechen warlord Shamil Basayev claimed responsibility on Friday for the Russian school siege in which more than 320 hostages were killed, half of them children, and threatened more attacks by any means he saw fit.",0
"Nine Britons confirmed dead in Jordanian coach crash Nine Britons are confirmed dead following a coach crash near the Jordanian tourist attraction of Petra yesterday. According to reports, a tyre of the tour bus blew out on a stretch of the Desert Highway motorway",0
"Six more bodies found in Mosul US forces uncovered more bodies in the northern city of Mosul on Friday, apparent victims of an intimidation campaign by insurgents against Iraq #39;s fledgling security forces.",0
"Egypt frees Azzam Azzam after 8 years Egypt yesterday released Azzam Azzam, an Israeli arrested and jailed in Egypt eight years ago on charges of espionage. In exchange, Israel freed six Egyptian students who were captured in August this year",0
"Bomb found near Berlusconi villa Italy police defuse a bomb near Silvio Berlusconi's holiday villa, hours after a visit by the UK's Tony Blair.",0
China Bans Nike Ad Chinese authorities have banned a Nike television commercial that features LeBron James battling cartoon martial arts masters.,0
"US soldier says fear, beatings kept him in North Korea for four <b>...</b> CAMP ZAMA, Japan (AFP) - US Sergeant Charles Jenkins, 64, tearfully told a military court that he walked into North Korea scared of dying on patrol and stayed in the Stalinist state for 39 years through beatings and fear.",0
Aid agencies rethink strategy A new report urges humanitarian groups to maintain a local presence in disaster-prone areas.,0
Blair to Urge End to Trans-Atlantic Rift (Reuters) Reuters - British Prime Minister Tony Blair will\stress the need for Europe and the United States to put\differences over Iraq behind them and work together to tackle\issues such as Middle East peace in a speech on Monday.,0
"Italian police accused of beating protesters to stand trial GENOA, ITALY - More than two dozen Italian police officers accused of beating protesters at the G-8 summit in Genoa must stand trial, a judge has ruled.",0
Palestinian Zakah to Combat Poverty A cohort of Palestinian intellectuals proposed setting up a central Zakah fund to channel the alms into productive projects,0
"Palestinian Sources Say Arafat Dead, Others Deny PARIS (Reuters) - Palestinian leader Yasser Arafat suffered a brain hemorrhage on Tuesday and aides said he had died at a French hospital, but confusion over his fate grew as officials insisted in public that he still clung to life.",0
"Arafat flying to Paris for treatment RAMALLAH, West Bank -- A medical team was flying Palestinian leader Yasser Arafat to France early today for emergency treatment in the clearest sign yet that he is suffering from a severe but still unconfirmed illness that Palestinian officials said yesterday could be life-threatening.",0
Ivorian Crisis Vindicates Me -Bagbin Minority Leader and Member of Parliament of Nadowli North Alban Kingsford Sumani Bagbin says current happenings in the Ivory Coast have vindicated the submission he made at an NDC function in Kumasi that the International Community had lost confidence in,0
"France will not repeal head scarf law despite demands from kidnappers in Iraq (Canadian Press) Canadian Press - PARIS (AP) - France will not revoke a law banning Muslim head scarves in public schools despite demands by a militant Islamic group holding two French journalists hostage in Iraq, a government spokesman said Monday.",0
"Sharp Contrasts for Candidates on Domestic and Social Issues President Bush and John Kerry clashed over the war on terrorism, the loss of jobs overseas and the state of health care.",0
"Bush, Kerry Say Women Keep Them in Line (AP) AP - The final presidential debate brought together two candidates and a moderator who have something in common #151; strong wives and two daughters.",0
Ivory Coast Rebel Chief Brands Gbagbo War Criminal (Reuters) Reuters - Ivory Coast's rebel chief said on\Thursday he wanted President Laurent Gbagbo charged with war\crimes as the West African country's leader called on thousands\of foreigners who fled mob violence to return.,0
"In Autism, New Goal Is Finding It Soon Enough to Fight It Across the country, thousands of toddlers are joining studies that could signal new hope for a baffling childhood disorder.",0
Odumbe handed five-year ban Former Kenya captain Maurice Odumbe receives a five-year ban for receiving money to fix a match.,0
"Colombian Soldiers Charged in Killings (AP) AP - Colombia's vice president acknowledged he was wrong for suggesting that three slain union leaders were tied to Colombia's rebels, after prosecutors rejected the army's version of events and charged three soldiers in the killings.",0
"Group claims the deaths of Italian hostages in Iraq DUBAIAn Islamist group claimed yesterday to have killed two Italian women taken hostage in Iraq, as a separate militant group released a video apparently showing the beheading of a captive American man.",0
"Tributes for Arafat Focus on Efforts for Palestinian State From the Vatican to the Palestinian refugee camps of Jordan, tributes poured in today for Yasir Arafat, a man regarded as an international leader by many and a terrorist by others.",0
Democrats Make Lackluster Gains in HK Elections HONG KONG (Reuters) - Hong Kong's democrats fell short Monday of expectations in legislative elections after voters wary of alienating China's communist rulers chose the stability offered by the Beijing camp.,0
"Nephew: Suspicions About Arafat's Death (AP) AP - Yasser Arafat's nephew said Saturday the lack of a clear reason for his uncle's death raised suspicions the Palestinian leader died of ""unnatural"" causes.",0
Car bomber raids police convoy BAGHDAD: A suicide car bomber attacked a police convoy in Baghdad yesterday as guerillas kept pressure on Iraq #39;s security forces despite a bloody rout of insurgents in Fallujah.,0
"Japan to Press U.S. on Troops Japanese Foreign Minister Nobutaka Machimura said Tuesday he will press his country's case in Washington this week for reducing what he called the ""the excessive burden"" placed on Okinawa by the presence of U.S. troops.",0
"US Hopes Influence Can Quell Russian - Georgian Tensions WASHINGTON, Aug 17 (AFP) - The United States is eyeing tensions between Georgia and separatists in Abkhazia and South Ossetia while hoping US influence with Georgia #39;s new president can halt broader armed conflict in the Caucasus.",0
"PLO chief to meet all Palestinian groups PLO leader Mahmud Abbas is due to hold separate meetings with representatives from the Palestinian security services and 13 main factions, officials said.",0
"N Korea accuses South over shots North Korea has accused South Korea of quot;grave provocation quot; after the South fired warning shots at its vessels. In a statement published by the official KCNA news agency, North Korea said an armed clash was only avoided thanks to its navy #39;s restraint.",0
"Amid fears of coalition #39;s unraveling, Hungary says it will delay <b>...</b> Hungary #39;s prime minister said yesterday that the country #39;s 300 troops stationed in Iraq will return home by the end of March.",0
"Tropical Storm Jeanne Kills 7 in Dominican Republic SANTO DOMINGO, Dominican Republic (Reuters) - Dominicans climbed onto rooftops and into trees on Friday to escape floods as Tropical Storm Jeanne weakened into a depression after killing seven people, sweeping away houses and forcing 22,000 people to flee their homes, authorities said.",0
